DL
NR=357, NC=3
FORMAT = FULLMATRIX DIAGONAL PRESENT
COLUMN LABELS:
"sex"
"race"
"grade"
LEVEL LABELS:
"Page 1"
DATA:
 2 1 8
 1 5 7
 1 3 8
 2 1 7
 1 1 7
 2 3 7
 0 1 7
 2 3 8
 1 3 8
 1 3 8
 1 5 8
 1 3 7
 1 3 7
 1 5 8
 2 5 8
 2 3 7
 1 3 8
 2 3 8
 2 1 8
 1 4 7
 1 1 8
 1 0 8
 1 1 7
 1 5 8
 2 3 8
 1 1 8
 1 1 7
 2 3 8
 1 3 8
 2 5 8
 1 1 7
 1 3 7
 1 3 8
 1 1 7
 2 3 7
 2 5 8
 1 3 8
 2 2 8
 2 5 7
 1 1 8
 1 0 8
 2 2 8
 1 1 8
 2 3 8
 1 0 7
 2 3 7
 2 3 8
 2 1 7
 2 1 7
 1 3 7
 1 2 7
 2 1 8
 1 3 8
 1 2 7
 1 1 8
 1 1 7
 2 3 7
 2 1 7
 1 1 8
 2 2 7
 1 5 8
 2 2 7
 2 3 7
 2 3 8
 2 3 8
 2 1 8
 1 3 8
 0 2 8
 1 1 7
 2 3 7
 2 3 8
 1 3 7
 2 3 7
 1 1 7
 1 3 8
 2 1 7
 2 4 8
 1 2 8
 2 5 7
 2 3 7
 1 3 8
 2 5 8
 2 1 8
 2 0 7
 2 1 8
 2 5 8
 1 1 7
 1 1 7
 2 3 7
 1 5 7
 2 3 8
 1 4 7
 1 2 8
 1 1 7
 2 3 8
 2 3 7
 1 1 0
 2 1 7
 1 1 7
 1 3 7
 1 1 8
 1 1 7
 1 3 8
 2 1 8
 2 5 7
 2 3 8
 2 1 8
 1 1 7
 2 1 7
 2 3 7
 2 3 7
 2 3 7
 2 5 8
 2 1 8
 2 1 7
 1 1 8
 1 5 7
 2 1 8
 2 1 7
 2 3 8
 1 3 8
 2 4 7
 1 3 8
 2 1 0
 2 1 7
 2 1 7
 2 2 8
 1 3 7
 1 1 7
 1 1 8
 1 1 7
 2 1 8
 1 1 8
 1 1 8
 2 1 7
 2 1 8
 1 1 8
 1 1 7
 1 1 8
 2 1 7
 1 3 8
 2 1 7
 2 5 7
 2 1 7
 2 1 7
 2 1 8
 1 5 8
 1 3 7
 1 1 8
 2 5 7
 1 1 7
 1 1 7
 1 3 7
 1 5 8
 2 1 8
 1 3 7
 2 3 7
 2 3 8
 2 4 7
 2 1 7
 2 4 8
 2 1 7
 1 1 7
 2 4 7
 2 4 7
 2 1 7
 2 1 7
 2 5 7
 1 5 8
 1 1 8
 2 5 7
 2 5 7
 1 3 8
 2 1 7
 1 3 7
 2 3 7
 1 2 8
 2 3 8
 1 1 7
 1 3 7
 1 1 8
 2 1 7
 2 0 7
 2 1 8
 1 1 7
 2 1 8
 2 1 7
 1 3 8
 2 3 8
 2 1 7
 1 3 8
 2 1 7
 1 1 8
 1 3 8
 1 3 8
 2 4 7
 1 1 8
 2 2 8
 1 1 7
 1 5 7
 2 3 7
 2 0 8
 1 3 7
 1 3 8
 1 3 8
 1 1 7
 1 1 7
 1 3 8
 2 5 7
 2 3 7
 2 1 7
 1 5 7
 1 3 8
 1 1 7
 2 5 7
 1 1 8
 1 3 7
 2 1 7
 1 1 8
 2 0 8
 2 3 8
 1 1 7
 2 5 7
 1 1 8
 2 5 7
 1 3 8
 1 1 8
 1 5 7
 2 3 8
 1 5 8
 1 3 8
 1 1 8
 2 1 7
 1 1 8
 1 3 7
 1 1 7
 2 1 8
 1 4 7
 2 3 7
 1 3 8
 2 1 7
 2 1 7
 2 1 7
 1 3 7
 1 5 7
 1 2 7
 2 5 7
 1 1 7
 2 1 9
 2 2 7
 2 1 7
 2 5 8
 2 3 7
 2 5 7
 2 3 7
 2 4 7
 1 1 8
 1 3 8
 2 3 7
 1 3 8
 1 2 7
 2 1 8
 1 1 7
 2 3 7
 1 3 7
 2 1 8
 2 3 8
 1 1 7
 2 1 7
 2 1 8
 2 3 8
 2 1 8
 2 5 8
 1 1 7
 1 5 8
 1 5 8
 2 1 7
 2 1 7
 0 0 7
 2 1 8
 1 1 8
 2 3 8
 1 3 8
 2 1 8
 2 3 8
 1 1 7
 2 1 7
 2 2 8
 2 5 7
 1 2 8
 2 3 8
 2 1 8
 2 1 8
 1 1 8
 1 3 8
 1 5 7
 1 3 8
 1 1 7
 2 1 8
 2 1 7
 2 3 7
 2 1 8
 2 1 8
 2 3 8
 2 3 7
 1 1 7
 2 1 7
 2 1 7
 2 1 7
 1 3 8
 1 3 7
 1 1 8
 1 5 8
 1 2 8
 2 2 8
 1 1 7
 2 1 7
 2 1 7
 2 1 7
 1 3 7
 1 3 8
 2 3 7
 2 3 7
 1 1 7
 2 3 7
 1 1 7
 2 1 8
 1 1 7
 1 3 8
 2 1 8
 2 0 8
 2 1 7
 1 1 8
 2 1 8
 2 3 8
 2 5 7
 2 1 7
 1 1 7
 2 3 8
 2 1 7
 1 2 0
 2 1 7
 1 1 7
 1 3 7
 2 5 7
 0 1 7
 2 3 8
 1 3 7
 0 3 8
 1 1 7
 1 1 8
 2 5 8
 2 1 7
 2 1 7
 2 1 7
 2 1 8
 2 4 7
